image,scheme,scaling_w,attack,candidate,box,message,predicted,bit_accuracy,confidence,mask_pixels,used_fallback
000000523957.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_0,"0,0,154,256,0.5,952",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.015762,1169,0
000000523957.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_1,"109,134,132,177,0.5,311",11110110010100000011110000110001,00000001000000000000000000000000,0.500000,0.009427,283,0
000000523957.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_2,"96,130,108,204,0.5,266",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000523957.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_3,"11,70,76,78,0.5,202",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000523957.png,five_region_spatial,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.066412,10834,0
000000523957.png,five_region_spatial,3.0000,crop_center_50,bbox_0,"11,12,244,248,0.5,10834",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.004770,414,0
000000523957.png,five_region_spatial,3.0000,crop_center_50,bbox_1,"11,12,244,248,0.5,10834",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.004770,414,0
000000523957.png,five_region_spatial,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.947172,39102,0
000000523957.png,five_region_spatial,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,39102",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.947338,39118,0
000000523957.png,five_region_spatial,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,39102",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.947338,39118,0
000000523957.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,01110110110100000011110000110010,0.875000,0.836694,39812,0
000000523957.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,39812",11110110010100000011110000110001,01110110110100000011110000110010,0.875000,0.834518,39796,0
000000523957.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,39812",11110110010100000011110000110001,01110110110100000011110000110010,0.875000,0.834518,39796,0
000000533145.png,single_center_50pct,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000100001000100000000000001001,0.500000,0.038407,1137,0
000000533145.png,single_center_50pct,3.0000,crop_top_left_50,bbox_0,"0,70,183,192,0.5,1137",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000533145.png,single_center_50pct,3.0000,crop_top_left_50,bbox_1,"15,86,68,112,0.5,435",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000533145.png,single_center_50pct,3.0000,crop_top_left_50,bbox_2,"106,91,135,120,0.5,258",11110110010100000011110000110001,00010010000000000000001000000000,0.562500,0.002577,87,0
000000533145.png,single_center_50pct,3.0000,crop_top_left_50,bbox_3,"96,154,130,176,0.5,247",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000533145.png,single_center_50pct,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000010000,0.562500,0.083818,14135,0
000000533145.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_0,"0,0,222,221,0.5,14135",11110110010100000011110000110001,00100000000000000000000000000000,0.562500,0.139273,26769,0
000000533145.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_1,"15,0,214,219,0.5,12757",11110110010100000011110000110001,00000000000000000000001000000000,0.500000,0.085518,3251,0
000000533145.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_2,"12,22,50,58,0.5,430",11110110010100000011110000110001,00000000000000010000000010000000,0.468750,0.119978,2132,0
000000533145.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_3,"31,56,66,90,0.5,330",11110110010100000011110000110001,00000100000000000000000010000000,0.531250,0.042627,782,0
000000533145.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_4,"105,141,158,165,0.5,255",11110110010100000011110000110001,00100100100000011001010010010000,0.562500,0.063957,729,0
000000533145.png,single_center_50pct,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.154202,51005,0
000000533145.png,single_center_50pct,3.0000,crop_center_50,bbox_0,"0,0,256,256,0.5,51005",11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.154227,50943,0
000000533145.png,single_center_50pct,3.0000,crop_center_50,bbox_1,"0,0,256,256,0.5,50459",11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.154227,50943,0
000000533145.png,single_center_50pct,3.0000,crop_center_50,bbox_2,"216,226,256,256,0.5,546",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000533145.png,single_center_50pct,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.965721,36795,0
000000533145.png,single_center_50pct,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36795",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.965910,36768,0
000000533145.png,single_center_50pct,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,36795",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.965910,36768,0
000000533145.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,01110110010100000011110000110010,0.906250,0.757284,36522,0
000000533145.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,36522",11110110010100000011110000110001,01110110010100000011110000110010,0.906250,0.757607,36511,0
000000533145.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,36522",11110110010100000011110000110001,01110110010100000011110000110010,0.906250,0.757607,36511,0
000000533145.png,five_region_spatial,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000533145.png,five_region_spatial,3.0000,crop_top_left_50,bbox_0,"0,0,256,256,0.35,8887",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000533145.png,five_region_spatial,3.0000,crop_top_left_50,bbox_1,"30,0,185,148,0.35,7751",11110110010100000011110000110001,00000001001000010010001110010001,0.437500,0.303955,44537,0
000000533145.png,five_region_spatial,3.0000,crop_top_left_50,bbox_2,"176,179,232,244,0.35,801",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000533145.png,five_region_spatial,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000010000000000000011000000,0.500000,0.013643,427,0
000000533145.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_0,"199,94,228,156,0.5,427",11110110010100000011110000110001,00000000000000001001000000000000,0.531250,0.010506,264,0
000000533145.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_1,"199,94,228,156,0.5,427",11110110010100000011110000110001,00000000000000001001000000000000,0.531250,0.010506,264,0
000000533145.png,five_region_spatial,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000100010000,0.531250,0.001943,55,0
000000533145.png,five_region_spatial,3.0000,crop_center_50,bbox_0,"0,0,252,229,0.35,12760",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.002807,121,0
000000533145.png,five_region_spatial,3.0000,crop_center_50,bbox_1,"0,0,252,229,0.35,12689",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.002807,121,0
000000533145.png,five_region_spatial,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.931495,35859,0
000000533145.png,five_region_spatial,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,35859",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.930995,35875,0
000000533145.png,five_region_spatial,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,21940",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.930995,35875,0
000000533145.png,five_region_spatial,3.0000,jpeg_q20,bbox_2,"145,146,256,256,0.5,6978",11110110010100000011110000110001,00100100110001000001010011001000,0.531250,0.006973,146,0
000000533145.png,five_region_spatial,3.0000,jpeg_q20,bbox_3,"0,0,106,106,0.5,6941",11110110010100000011110000110001,00000000000000100000000000000000,0.500000,0.097373,5173,0
000000533145.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110100010100000011110000110010,0.906250,0.810517,37438,0
000000533145.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,37438",11110110010100000011110000110001,11110100010100000011110000110010,0.906250,0.808949,37464,0
000000533145.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,30073",11110110010100000011110000110001,11110100010100000011110000110010,0.906250,0.808949,37464,0
000000533145.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_2,"138,144,256,256,0.5,7365",11110110010100000011110000110001,10010100010000010000010011000000,0.593750,0.335654,13966,0
000000562243.png,single_center_50pct,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.033936,1486,0
000000562243.png,single_center_50pct,3.0000,crop_top_left_50,bbox_0,"114,90,256,251,0.5,1486",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000562243.png,single_center_50pct,3.0000,crop_top_left_50,bbox_1,"129,168,182,206,0.5,511",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000562243.png,single_center_50pct,3.0000,crop_top_left_50,bbox_2,"157,198,194,229,0.5,373",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000562243.png,single_center_50pct,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.018607,967,0
000000562243.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_0,"0,0,193,148,0.5,967",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000562243.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_1,"60,25,94,56,0.5,307",11110110010100000011110000110001,00000100000000000000000110000000,0.500000,0.099414,2366,0
000000562243.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_2,"54,80,80,111,0.5,205",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000562243.png,single_center_50pct,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.151071,51931,0
000000562243.png,single_center_50pct,3.0000,crop_center_50,bbox_0,"0,0,256,256,0.5,51931",11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.151134,51782,0
000000562243.png,single_center_50pct,3.0000,crop_center_50,bbox_1,"0,0,256,256,0.5,51879",11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.151134,51782,0
000000562243.png,single_center_50pct,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.950286,37075,0
000000562243.png,single_center_50pct,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,37075",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.950558,37063,0
000000562243.png,single_center_50pct,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,37075",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.950558,37063,0
000000562243.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110000100000011110000110011,0.937500,0.799274,36797,0
000000562243.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,36797",11110110010100000011110000110001,11110110000100000011110000110011,0.937500,0.799249,36719,0
000000562243.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,36797",11110110010100000011110000110001,11110110000100000011110000110011,0.937500,0.799249,36719,0
000000562243.png,five_region_spatial,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.026424,1567,0
000000562243.png,five_region_spatial,3.0000,crop_top_left_50,bbox_0,"9,44,256,256,0.5,1567",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.056174,10435,0
000000562243.png,five_region_spatial,3.0000,crop_top_left_50,bbox_1,"169,184,229,256,0.5,1024",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000562243.png,five_region_spatial,3.0000,crop_top_left_50,bbox_2,"107,148,166,160,0.5,230",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000562243.png,five_region_spatial,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.013920,790,0
000000562243.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_0,"0,32,255,256,0.5,790",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.067863,6783,0
000000562243.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_1,"95,126,107,188,0.5,268",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000562243.png,five_region_spatial,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.071844,14239,0
000000562243.png,five_region_spatial,3.0000,crop_center_50,bbox_0,"0,0,256,256,0.5,14239",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.071535,14071,0
000000562243.png,five_region_spatial,3.0000,crop_center_50,bbox_1,"10,22,246,186,0.5,11642",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.003832,347,0
000000562243.png,five_region_spatial,3.0000,crop_center_50,bbox_2,"30,190,230,210,0.5,1298",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000562243.png,five_region_spatial,3.0000,crop_center_50,bbox_3,"157,140,216,199,0.5,577",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000562243.png,five_region_spatial,3.0000,crop_center_50,bbox_4,"0,220,40,254,0.5,368",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000562243.png,five_region_spatial,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.930212,36493,0
000000562243.png,five_region_spatial,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36493",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.929242,36416,0
000000562243.png,five_region_spatial,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,29521",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.929242,36416,0
000000562243.png,five_region_spatial,3.0000,jpeg_q20,bbox_2,"146,0,256,111,0.5,6972",11110110010100000011110000110001,00000000000000000000000010000000,0.500000,0.056660,2860,0
000000562243.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,01110100010100000011110000110010,0.875000,0.792194,38190,0
000000562243.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,38190",11110110010100000011110000110001,01110100010100000011110000110010,0.875000,0.782115,37877,0
000000562243.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,38190",11110110010100000011110000110001,01110100010100000011110000110010,0.875000,0.782115,37877,0
